 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
80,13024,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1382.063882,307.1253071,4341.333333,7507.287948,13010,1,13024,6512.0,9207.944505,13023,1,0,0.0,0.0,0,0,0,0,0,0,60,32,230.3439803,76.78132678,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,82864210,7,6,346,11595,346,0,49.42857143,130.7757077,5792,0,1932.5,2181.008184,144.1032262,0.156883171,6905350.833,23900000.0,82700000,0,82700000,13800000.0,33800000.0,82700000,0,148440,29688.0,60293.48926,137214,16,0,0,0,0,232,200,0.084475553,0.072407617,0,5792,852.9285714,1667.015226,2778939.764,0,0,0,0,1,0,0,0,0,918.5384615,49.42857143,1932.5,232,0,0,0,0,0,0,7,346,6,11595,251,235,1,32,3.0,0.0,3,3,82700000.0,0.0,82700000,82700000,DoS
80,44027,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,264087.946,181.70668,6289.571429,14384.23632,38692,46,4719,2359.5,3225.114029,4640,79,43979,10994.75,18582.81772,38692,190,0,0,0,0,72,112,68.140005,113.566675,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
13782,17,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,352941.1765,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,58823.52941,58823.52941,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
2811,64,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,177064,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,65699.40812,50.82907875,22133.0,62056.96524,175715,48,926,463.0,516.1879503,828,98,177006,35401.2,78438.80007,175715,48,0,0,0,0,72,132,16.94302625,33.8860525,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,98799721,7,6,374,11595,374,0,53.42857143,141.3587129,5792,0,1932.5,2181.008184,121.1440668,0.131579319,8233310.083,28500000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,1,144258,28851.6,59034.9777,134190,45,0,0,0,0,232,200,0.070850403,0.060728916,0,5792,854.9285714,1666.37693,2776812.071,0,0,0,0,1,0,0,0,0,920.6923077,53.42857143,1932.5,232,0,0,0,0,0,0,7,374,6,11595,274,235,1,32,999.0,0.0,999,999,98700000.0,0.0,98700000,98700000,DoS
53,514,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,321011.6732,3891.050584,514.0,0.0,514,514,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1945.525292,1945.525292,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,32,0,0,0,0,0,0,1,52,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98528909,7,6,328,11595,328,0,46.85714286,123.9723471,5792,0,1932.5,2537.820147,121.0101697,0.131940972,8210742.417,28400000.0,98500000,1,98500000,16400000.0,40200000.0,98500000,1,1706,341.2,646.1321072,1495,2,0,0,0,0,232,200,0.071045139,0.060895833,0,5792,851.6428571,1851.47424,3427956.863,0,0,0,0,1,0,0,0,0,917.1538462,46.85714286,1932.5,232,0,0,0,0,0,0,7,328,6,11595,274,235,1,32,997.0,0.0,997,997,98500000.0,0.0,98500000,98500000,DoS
80,1127693,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,10315.75083,7.094129342,161099.0,425679.824,1126450,3,991,495.5,85.55992052,556,435,1127650,281912.5,563025.1859,1126450,3,0,0,0,0,72,112,2.660298503,4.433830839,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,189,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1174603.175,21164.02116,63.0,107.3871501,187,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,10582.01058,10582.01058,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165,2,2,112,276,56,56,56.0,0.0,138,138,138.0,0.0,2351515.152,24242.42424,55.0,54.83611948,113,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,12121.21212,12121.21212,56,138,88.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,111.0,56.0,138.0,64,0,0,0,0,0,0,2,112,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1095,10,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,800000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,100000.0,100000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,118171588,16,15,898,10655,231,0,56.125,78.04688762,2920,0,710.3333333,908.1546963,97.76461665,0.2623304,3939052.933,14900000.0,58900000,15,118000000,7878105.867,20700000.0,58900000,15,118000000,8435362.5,21400000.0,59000000,48,0,0,0,0,332,312,0.135396336,0.126934065,0,2920,361.03125,697.5951078,486638.9345,0,0,0,1,0,0,0,0,0,372.6774194,56.125,710.3333333,332,0,0,0,0,0,0,16,898,15,10655,8192,32,15,20,164755.5,142321.5032,265392,64119,58900000.0,79401.02046,58900000,58800000,BENIGN
1021,36,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,166666.6667,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,27777.77778,27777.77778,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,23775,2,2,60,116,30,30,30.0,0.0,58,58,58.0,0.0,7402.733964,168.2439537,7925.0,13719.57445,23767,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,84.12197687,84.12197687,30,58,41.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,51.5,30.0,58.0,40,0,0,0,0,0,0,2,60,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,20520494,10,8,1278,3840,925,0,127.8,287.6860944,1460,0,480.0,631.4181318,249.4092004,0.877171865,1207087.882,3347453.823,10200000,1,20500000,2276081.556,4446440.87,10200000,199,20500000,2926326.571,4940274.732,10200000,192,0,0,0,0,220,172,0.487317703,0.389854162,0,1460,269.3684211,480.9476999,231310.6901,0,0,0,1,0,0,0,0,0,284.3333333,127.8,480.0,220,0,0,0,0,0,0,10,1278,8,3840,29200,8201,9,20,142276.5,150538.084,248723,35830,10100000.0,147143.9714,10200000,9996044,BENIGN
52122,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,408,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,100499505,175,263,23757,97291,1508,0,135.7542857,217.9244364,2860,6,369.9277567,640.1364049,1204.463644,4.358230421,229975.984,1906686.847,27400000,0,100000000,577145.023,3006157.316,27500000,68,100000000,383446.0992,2457916.056,27400000,1,1,0,0,0,3536,5260,1.741302109,2.616928312,0,2860,275.977221,526.5022902,277204.6616,0,1,0,0,1,0,0,0,1,276.6073059,135.7542857,369.9277567,3536,0,0,0,0,0,0,175,23757,263,97291,258,1622,171,20,5939200.25,6844190.954,15800000,227285,17900000.0,9770308.478,27400000,7027146,BENIGN
57982,39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,106,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66458,1,1,46,141,46,46,46.0,0.0,141,141,141.0,0.0,2813.807217,30.09419483,66458.0,0.0,66458,66458,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15.04709741,15.04709741,46,141,77.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,116.5,46.0,141.0,40,0,0,0,0,0,0,1,46,1,141,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61577,4,2,180,326,45,45,45.0,0.0,163,163,163.0,0.0,8217.353882,97.43897884,12315.4,16837.57243,30799,3,30806,10268.66667,17779.79022,30799,3,50,50.0,0.0,50,50,0,0,0,0,80,40,64.95931923,32.47965961,45,163,78.71428571,57.5781043,3315.238095,0,0,0,0,0,0,0,0,0,91.83333333,45.0,163.0,80,0,0,0,0,0,0,4,180,2,326,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,998541,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,11649.99735,8.011689054,142648.7143,377126.8637,997892,3,518,259.0,260.2152955,443,75,998495,249623.75,498845.5517,997892,3,0,0,0,0,72,112,3.004383395,5.007305659,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,100274624,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,116.2507475,0.119671354,9115874.909,29800000.0,98900000,51,99500000,14200000.0,37300000.0,98900000,182,784164,261388.0,429812.0974,757466,372,0,0,0,0,172,92,0.079780902,0.039890451,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,622214.0,0.0,622214,622214,98900000.0,0.0,98900000,98900000,DDoS
80,98815693,8,7,332,11595,302,0,41.5,105.2927891,5792,0,1656.428571,2120.732252,120.6994521,0.151797751,7058263.786,26400000.0,98800000,1,98800000,14100000.0,37300000.0,98800000,1,98800000,16500000.0,40300000.0,98800000,46,0,0,0,0,204,232,0.080958801,0.070838951,0,5792,745.8125,1578.669491,2492197.363,1,0,0,0,0,0,0,0,0,795.5333333,41.5,1656.428571,204,0,0,0,0,0,0,8,332,7,11595,0,235,5,20,20970.0,0.0,20970,20970,98800000.0,0.0,98800000,98800000,DoS
56831,1249,3,0,286,0,274,6,95.33333333,154.7298721,0,0,0.0,0.0,228983.1865,2401.921537,624.5,878.933729,1246,3,1249,624.5,878.933729,1246,3,0,0.0,0.0,0,0,0,0,0,0,60,0,2401.921537,0.0,6,274,73.0,134.0,17956.0,0,0,0,0,1,0,0,0,0,97.33333333,95.33333333,0.0,60,0,0,0,0,0,0,3,286,0,0,60,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4443,61,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16393.44262,16393.44262,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,165,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1260606.061,24242.42424,55.0,55.83009941,114,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12121.21212,12121.21212,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53738,47899,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,5970.897096,62.63178772,23949.5,33832.93816,47873,26,47899,47899.0,0.0,47899,47899,0,0.0,0.0,0,0,1,0,0,0,40,20,41.75452515,20.87726257,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,19555,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,102.2756328,19555.0,0.0,19555,19555,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,51.13781642,51.13781642,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1324,31,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,96548015,6,6,374,11595,374,0,62.33333333,152.6848606,4344,0,1932.5,1977.812908,123.9694053,0.124290489,8777092.273,29100000.0,96500000,5,96500000,19300000.0,43200000.0,96500000,5,11429,2285.8,4891.127651,11035,48,0,0,0,0,200,200,0.062145245,0.062145245,0,4344,920.6923077,1609.507346,2590513.897,0,0,0,0,1,0,0,0,1,997.4166667,62.33333333,1932.5,200,0,0,0,0,0,0,6,374,6,11595,251,235,1,32,468.0,0.0,468,468,96500000.0,0.0,96500000,96500000,DoS
80,23126,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,518.8964802,86.48274669,23126.0,0.0,23126,23126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.24137335,43.24137335,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16210,31,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117609575,20,18,1101,4675,468,0,55.05,112.8167937,1418,0,259.7222222,471.5055742,49.11164758,0.323102945,3178637.162,13400000.0,58900000,1,118000000,6189977.632,18400000.0,58900000,1,118000000,6915988.353,19400000.0,59000000,1,0,0,0,0,660,584,0.170054181,0.153048763,0,1418,148.1025641,341.8445934,116857.726,0,0,0,1,0,0,0,0,0,152.0,55.05,259.7222222,660,0,0,0,0,0,0,20,1101,18,4675,29200,357,8,32,332600.5,359390.5571,586728,78473,58500000.0,666076.2031,58900000,58000000,BENIGN
53,152159,1,1,54,150,54,54,54.0,0.0,150,150,150.0,0.0,1340.702817,13.14414527,152159.0,0.0,152159,152159,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.572072635,6.572072635,54,150,86.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,129.0,54.0,150.0,20,0,0,0,0,0,0,1,54,1,150,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101018383,10,5,1035,11595,345,0,103.5,166.6508326,8688,0,2319.0,3774.237539,125.0267488,0.148487825,7215598.786,26800000.0,100000000,0,101000000,11200000.0,33500000.0,100000000,0,583163,145790.75,205467.3347,436050,187,0,0,0,0,328,168,0.098991883,0.049495942,0,8688,789.375,2224.942692,4950369.983,0,0,0,0,1,0,0,0,0,842.0,103.5,2319.0,328,0,0,0,0,0,0,10,1035,5,11595,274,235,3,32,1002.0,0.0,1002,1002,100000000.0,0.0,100000000,100000000,DoS
2809,85,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,70588.23529,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,11764.70588,11764.70588,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
32771,24,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,1127742,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,10309.98225,7.980548743,140967.75,392022.3493,1111081,61,15957,7978.5,10986.31806,15747,210,1127637,225527.4,495086.1946,1111081,65,0,0,0,0,72,132,2.660182914,5.320365828,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,62514,2,2,70,262,35,35,35.0,0.0,131,131,131.0,0.0,5310.810378,63.98566721,20838.0,36008.47027,62417,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,31.99283361,31.99283361,35,131,73.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,91.75,35.0,131.0,40,0,0,0,0,0,0,2,70,2,262,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56017,53,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,980,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98209760,8,6,347,11595,341,0,43.375,120.2769869,4344,0,1932.5,1754.831473,121.5968759,0.142552023,7554596.923,27200000.0,98100000,0,98100000,14000000.0,37100000.0,98100000,0,146439,29287.8,58865.63171,134188,49,0,0,0,0,252,200,0.081458299,0.061093724,0,4344,796.1333333,1424.615179,2029528.41,0,0,0,0,1,0,0,0,0,853.0,43.375,1932.5,252,0,0,0,0,0,0,8,347,6,11595,274,235,2,20,1000.0,0.0,1000,1000,98100000.0,0.0,98100000,98100000,DoS
53,181,2,2,82,178,41,41,41.0,0.0,89,89,89.0,0.0,1436464.088,22099.44751,60.33333333,98.43949072,174,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11049.72376,11049.72376,41,89,60.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,75.25,41.0,89.0,64,0,0,0,0,0,0,2,82,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32088,1,1,52,180,52,52,52.0,0.0,180,180,180.0,0.0,7230.117178,62.32859636,32088.0,0.0,32088,32088,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,31.16429818,31.16429818,52,180,94.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,142.0,52.0,180.0,20,0,0,0,0,0,0,1,52,1,180,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
179,40,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25000.0,25000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,179,3,0,58,0,46,6,19.33333333,23.09401077,0,0,0.0,0.0,324022.3464,16759.77654,89.5,7.778174593,95,84,179,89.5,7.778174593,95,84,0,0.0,0.0,0,0,0,0,0,0,60,0,16759.77654,0.0,6,46,16.0,20.0,400.0,0,0,0,0,1,0,0,0,0,21.33333333,19.33333333,0.0,60,0,0,0,0,0,0,3,58,0,0,255,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85324047,10,7,323,11595,323,0,32.3,102.1415684,7240,0,1656.428571,2565.850857,139.679263,0.199240432,5332752.938,21300000.0,85200000,1,85200000,9465397.222,28400000.0,85200000,1,149394,24899.0,54129.59927,134811,45,0,0,0,0,328,232,0.117200254,0.082040178,0,7240,662.1111111,1730.710867,2995360.105,0,0,0,0,1,0,0,0,0,701.0588235,32.3,1656.428571,328,0,0,0,0,0,0,10,323,7,11595,251,235,1,32,1973.0,0.0,1973,1973,85200000.0,0.0,85200000,85200000,DoS
53,99869,2,2,74,190,37,37,37.0,0.0,95,95,95.0,0.0,2643.462936,40.05246873,33289.66667,57654.19788,99863,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,20.02623437,20.02623437,37,95,60.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,75.25,37.0,95.0,40,0,0,0,0,0,0,2,74,2,190,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,83550097,7,7,406,11595,382,0,58.0,142.8985654,4344,0,1656.428571,1760.597234,143.638373,0.167564138,6426930.538,23100000.0,83400000,1,83400000,13900000.0,34100000.0,83400000,1,83500000,13900000.0,34100000.0,83400000,16,0,0,0,0,184,232,0.083782069,0.083782069,0,4344,800.4666667,1422.759033,2024243.267,1,0,0,0,0,0,0,0,1,857.6428571,58.0,1656.428571,184,0,0,0,0,0,0,7,406,7,11595,0,235,4,20,10987.0,0.0,10987,10987,83400000.0,0.0,83400000,83400000,DoS
443,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,64,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,454,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115997712,55,52,1204,58715,412,0,21.89090909,83.26812398,2896,0,1129.134615,775.7448547,516.553292,0.922431987,1094318.038,3085790.469,10000000,1,116000000,2148105.778,4084278.606,10000000,1,111000000,2178944.902,4166708.135,10000000,45,0,0,0,0,1768,1672,0.474147283,0.448284704,0,2896,554.8055556,774.2666046,599488.7749,0,0,0,1,0,0,0,0,0,559.9906542,21.89090909,1129.134615,1768,0,0,0,0,0,0,55,1204,52,58715,29200,130,5,32,87853.27273,188305.5958,655616,31031,10000000.0,5823.127215,10000000,9998505,BENIGN
80,60244208,9,10,1324,1807,1282,0,147.1111111,425.5879593,1460,2,180.7,459.1223633,51.97180117,0.315383016,3346900.444,4822295.709,10100000,98,50400000,6300888.125,5178894.916,10100000,35800,60200000,6688140.667,4994602.176,10100000,168,0,0,0,0,192,204,0.149391955,0.165991061,0,1460,156.55,421.6061364,177751.7342,0,0,0,1,0,0,0,0,1,164.7894737,147.1111111,180.7,192,0,0,0,0,0,0,9,1324,10,1807,8192,30768,8,20,69740.4,39681.13521,140647,50697,10000000.0,26451.67952,10100000,9999424,BENIGN
80,866822,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13420.28698,10.38275448,108352.75,306186.6875,866126,3,586,293.0,394.5655839,572,14,866805,173361.0,387267.4919,866126,3,0,0,0,0,72,132,3.460918159,6.921836317,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,88277330,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,132.1177249,0.147263176,7356444.167,22800000.0,79400000,3,87600000,12500000.0,29700000.0,79400000,111,671076,167769.0,334903.5055,670124,3,0,0,0,0,172,112,0.090623493,0.056639683,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2103.0,0.0,2103,2103,43800000.0,50400000.0,79400000,8160093,DDoS
80,123351,1,3,0,1983,0,0,0.0,0.0,1983,0,661.0,1144.885584,16076.07559,32.42778737,41117.0,40804.55615,81683,78,0,0.0,0.0,0,0,81761,40880.5,57703.44888,81683,78,0,0,0,0,32,96,8.106946843,24.32084053,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
